"","Site","RCP","Period","Rgroup","GCM","M.Bmass","SD.Bmass","Med.Bmass","MAT","MAP","Site_Type"
"212",1,"RCP85","Late","a.forb","HadGEM2-CC365",6.125969685,0.155118291640616,6.17410475,11.00004781,417.5960998,"past"
"213",1,"RCP85","Late","a.forb","HadGEM2-ES365",6.132764745,0.169352494618336,6.10818225,10.89791449,443.89959931,"past"
"214",1,"RCP85","Late","a.forb","inmcm4",6.541462,0.240052927720902,6.5482265,8.12092771,410.22079979,"past"
"215",1,"RCP85","Late","a.forb","IPSL-CM5A-LR",6.134452765,0.184781641749185,6.1313705,10.34211404,418.84449889,"past"
"216",1,"RCP85","Late","a.forb","IPSL-CM5A-MR",5.02691129,0.0965901193267563,5.0283045,10.57631771,368.14739873,"past"
"217",1,"RCP85","Late","a.forb","MIROC-ESM",6.444232915,0.122006123170709,6.430298,11.8103593,528.79670038,"past"
"218",1,"RCP85","Late","a.forb","MIROC-ESM-CHEM",6.62414465,0.109647547743955,6.62203575,12.22145227,505.7525009,"past"
"219",1,"RCP85","Late","a.forb","MIROC5",6.189680275,0.171724521146388,6.1932365,10.06941393,503.5831998,"past"
"220",1,"RCP85","Late","a.forb","MRI-CGCM3",6.434338105,0.132599432047137,6.426227,7.44341637,498.49060054,"past"
"221",1,"RCP85","Late","a.forb","NorESM1-M",6.352004925,0.213817944451068,6.30461675,9.2357286,521.00860048,"past"
"222",1,"RCP85","Late","p.cool.grass","bcc-csm1-1",70.34896379,6.0842216594728,69.1801075,9.01772689,379.91070007,"past"
"223",1,"RCP85","Late","p.cool.grass","CanESM2",69.74876863,4.65706894712949,69.2240715,10.2038137,610.95949953,"past"
"224",1,"RCP85","Late","p.cool.grass","CCSM4",72.76337474,5.30268840623774,73.1094515,9.58700351,435.01310003,"past"
"225",1,"RCP85","Late","p.cool.grass","CNRM-CM5",70.88609945,3.55747586123079,71.005844,9.06029818,534.29000365,"past"
"226",1,"RCP85","Late","p.cool.grass","CSIRO-Mk3-6-0",69.00735279,5.4848264161114,68.2465935,9.28314093,525.77700254,"past"
"227",1,"RCP85","Late","p.cool.grass","GFDL-ESM2G",71.77127776,5.65807010621288,71.5331535,8.2814395,605.8136951,"past"
"228",1,"RCP85","Late","p.cool.grass","GFDL-ESM2M",68.3767524,3.69160811798931,68.446625,7.86998168,521.23420074,"past"
"229",1,"RCP85","Late","p.cool.grass","HadGEM2-CC365",72.88564297,4.60549700288251,73.354439,11.00004781,417.5960998,"past"
"230",1,"RCP85","Late","p.cool.grass","HadGEM2-ES365",69.44074762,3.7849832594057,69.4676895,10.89791449,443.89959931,"past"
"231",1,"RCP85","Late","p.cool.grass","inmcm4",74.89450746,7.17400894677217,76.1365585,8.12092771,410.22079979,"past"
"232",1,"RCP85","Late","p.cool.grass","IPSL-CM5A-LR",70.52667947,6.02432370764805,70.6148375,10.34211404,418.84449889,"past"
"233",1,"RCP85","Late","p.cool.grass","IPSL-CM5A-MR",70.42849497,4.54991964577237,68.9923555,10.57631771,368.14739873,"past"
"234",1,"RCP85","Late","p.cool.grass","MIROC-ESM",70.61263163,5.10847792497043,70.6359065,11.8103593,528.79670038,"past"
"235",1,"RCP85","Late","p.cool.grass","MIROC-ESM-CHEM",69.10007378,5.30608139444324,68.280758,12.22145227,505.7525009,"past"
"236",1,"RCP85","Late","p.cool.grass","MIROC5",72.28626452,6.93159295003697,73.249992,10.06941393,503.5831998,"past"
"237",1,"RCP85","Late","p.cool.grass","MRI-CGCM3",70.96323902,4.98941851290834,70.006172,7.44341637,498.49060054,"past"
"238",1,"RCP85","Late","p.cool.grass","NorESM1-M",67.77946484,5.11927465203207,68.4424015,9.2357286,521.00860048,"past"
"239",1,"RCP85","Late","p.forb","bcc-csm1-1",18.191378535,1.48912132940495,18.21964025,9.01772689,379.91070007,"past"
"240",1,"RCP85","Late","p.forb","CanESM2",15.137141695,1.26919695573036,15.23173725,10.2038137,610.95949953,"past"
"241",1,"RCP85","Late","p.forb","CCSM4",15.909535235,1.56759866634335,16.0161205,9.58700351,435.01310003,"past"
"242",1,"RCP85","Late","p.forb","CNRM-CM5",18.79302752,1.64957546064398,18.76708275,9.06029818,534.29000365,"past"
"243",1,"RCP85","Late","p.forb","CSIRO-Mk3-6-0",17.95609142,1.67644967416976,18.032124,9.28314093,525.77700254,"past"
"244",1,"RCP85","Late","p.forb","GFDL-ESM2G",18.392063495,1.54897731009184,18.3698105,8.2814395,605.8136951,"past"
"245",1,"RCP85","Late","p.forb","GFDL-ESM2M",18.550227495,1.40489306557486,18.43691675,7.86998168,521.23420074,"past"
"246",1,"RCP85","Late","p.forb","HadGEM2-CC365",14.27672679,0.988317931227839,14.2196635,11.00004781,417.5960998,"past"
"247",1,"RCP85","Late","p.forb","HadGEM2-ES365",14.491115555,0.999766625736008,14.37007325,10.89791449,443.89959931,"past"
"248",1,"RCP85","Late","p.forb","inmcm4",18.663071495,1.57961732996572,18.69862825,8.12092771,410.22079979,"past"
"249",1,"RCP85","Late","p.forb","IPSL-CM5A-LR",14.5623765,1.16998686531882,14.57770125,10.34211404,418.84449889,"past"
"250",1,"RCP85","Late","p.forb","IPSL-CM5A-MR",14.39600969,1.25261990838117,14.2921355,10.57631771,368.14739873,"past"
"251",1,"RCP85","Late","p.forb","MIROC-ESM",15.44552886,1.44343523688771,15.52490425,11.8103593,528.79670038,"past"
"252",1,"RCP85","Late","p.forb","MIROC-ESM-CHEM",14.485073985,1.56007950437641,14.42676925,12.22145227,505.7525009,"past"
"253",1,"RCP85","Late","p.forb","MIROC5",14.523994965,1.10494972012068,14.44030175,10.06941393,503.5831998,"past"
"254",1,"RCP85","Late","p.forb","MRI-CGCM3",18.515490345,1.66271932057971,18.45957425,7.44341637,498.49060054,"past"
"255",1,"RCP85","Late","p.forb","NorESM1-M",18.27193041,1.70125515501045,18.170238,9.2357286,521.00860048,"past"
"256",1,"RCP85","Late","p.warm.grass","bcc-csm1-1",41.24985963,2.75997858649741,41.008963,9.01772689,379.91070007,"past"
"257",1,"RCP85","Late","p.warm.grass","CanESM2",49.07019742,3.64148240941405,48.857571,10.2038137,610.95949953,"past"
"258",1,"RCP85","Late","p.warm.grass","CCSM4",43.30254297,3.21489943398564,43.062313,9.58700351,435.01310003,"past"
"259",1,"RCP85","Late","p.warm.grass","CNRM-CM5",42.85321133,1.53129295897115,42.968533,9.06029818,534.29000365,"past"
"260",1,"RCP85","Late","p.warm.grass","CSIRO-Mk3-6-0",44.77663344,2.84891268932904,44.162922,9.28314093,525.77700254,"past"
"261",1,"RCP85","Late","p.warm.grass","GFDL-ESM2G",43.37046604,3.49928335895515,42.6754495,8.2814395,605.8136951,"past"
"262",1,"RCP85","Late","p.warm.grass","GFDL-ESM2M",44.73114883,3.42232090733361,44.541542,7.86998168,521.23420074,"past"
"263",1,"RCP85","Late","p.warm.grass","HadGEM2-CC365",42.81142969,3.68524411178987,43.8899555,11.00004781,417.5960998,"past"
"264",1,"RCP85","Late","p.warm.grass","HadGEM2-ES365",45.0473766,2.97013649643111,45.5886895,10.89791449,443.89959931,"past"
"265",1,"RCP85","Late","p.warm.grass","inmcm4",40.56597623,4.35637964541603,40.0390585,8.12092771,410.22079979,"past"
"266",1,"RCP85","Late","p.warm.grass","IPSL-CM5A-LR",48.26153659,4.75671239129425,48.6842535,10.34211404,418.84449889,"past"
"267",1,"RCP85","Late","p.warm.grass","IPSL-CM5A-MR",43.90000902,2.78331293888074,44.049072,10.57631771,368.14739873,"past"
"268",1,"RCP85","Late","p.warm.grass","MIROC-ESM",46.01989621,4.01661157193526,46.4918425,11.8103593,528.79670038,"past"
"269",1,"RCP85","Late","p.warm.grass","MIROC-ESM-CHEM",48.88197931,4.97197482378546,48.8683875,12.22145227,505.7525009,"past"
"270",1,"RCP85","Late","p.warm.grass","MIROC5",47.20168415,3.22243869581804,47.212303,10.06941393,503.5831998,"past"
"271",1,"RCP85","Late","p.warm.grass","MRI-CGCM3",41.97470027,2.43458775475928,41.7549,7.44341637,498.49060054,"past"
"272",1,"RCP85","Late","p.warm.grass","NorESM1-M",46.49882327,3.42441592743308,45.6236245,9.2357286,521.00860048,"past"
"273",1,"RCP85","Late","sagebrush","bcc-csm1-1",592.45268336,49.5907409122598,604.143921,9.01772689,379.91070007,"past"
"274",1,"RCP85","Late","sagebrush","CanESM2",696.62491026,81.3057952521519,685.9457395,10.2038137,610.95949953,"past"
"275",1,"RCP85","Late","sagebrush","CCSM4",606.54787965,59.8284438875123,612.6700135,9.58700351,435.01310003,"past"
"276",1,"RCP85","Late","sagebrush","CNRM-CM5",837.26362184,50.3541490398538,837.7624515,9.06029818,534.29000365,"past"
"277",1,"RCP85","Late","sagebrush","CSIRO-Mk3-6-0",835.38037171,64.469956473344,828.3859865,9.28314093,525.77700254,"past"
"278",1,"RCP85","Late","sagebrush","GFDL-ESM2G",992.12543271,45.8756749937472,987.1429135,8.2814395,605.8136951,"past"
"279",1,"RCP85","Late","sagebrush","GFDL-ESM2M",820.2231006,45.6984947547839,817.3872375,7.86998168,521.23420074,"past"
"280",1,"RCP85","Late","sagebrush","HadGEM2-CC365",536.5762763,60.1219484693109,525.561371,11.00004781,417.5960998,"past"
"281",1,"RCP85","Late","sagebrush","HadGEM2-ES365",589.20931154,46.0872474045341,586.6724245,10.89791449,443.89959931,"past"
"282",1,"RCP85","Late","sagebrush","inmcm4",616.32084234,84.2104053890994,609.948578,8.12092771,410.22079979,"past"
"283",1,"RCP85","Late","sagebrush","IPSL-CM5A-LR",523.48522034,64.1426415472444,525.989624,10.34211404,418.84449889,"past"
"284",1,"RCP85","Late","sagebrush","IPSL-CM5A-MR",483.66842567,40.9444588390577,493.528198,10.57631771,368.14739873,"past"
"285",1,"RCP85","Late","sagebrush","MIROC-ESM",637.53400815,51.112907972805,637.5102235,11.8103593,528.79670038,"past"
"286",1,"RCP85","Late","sagebrush","MIROC-ESM-CHEM",652.40877265,39.7144380538359,655.7675475,12.22145227,505.7525009,"past"
"287",1,"RCP85","Late","sagebrush","MIROC5",662.27281741,64.1401157863043,647.527954,10.06941393,503.5831998,"past"
"288",1,"RCP85","Late","sagebrush","MRI-CGCM3",771.90418634,57.4633358237101,755.151123,7.44341637,498.49060054,"past"
"289",1,"RCP85","Late","sagebrush","NorESM1-M",816.89003785,75.5694738652478,825.0102235,9.2357286,521.00860048,"past"
"290",1,"RCP85","Late","shrub","bcc-csm1-1",8.55477185,0.636136405611732,8.6417125,9.01772689,379.91070007,"past"
"291",1,"RCP85","Late","shrub","CanESM2",7.07596882,1.07502269181645,6.942145,10.2038137,610.95949953,"past"
"292",1,"RCP85","Late","shrub","CCSM4",7.03164231,0.977000102536141,7.142371,9.58700351,435.01310003,"past"
"293",1,"RCP85","Late","shrub","CNRM-CM5",8.4572456,0.826530540607404,8.4310025,9.06029818,534.29000365,"past"
"294",1,"RCP85","Late","shrub","CSIRO-Mk3-6-0",8.81427451,1.02964760842301,8.7948565,9.28314093,525.77700254,"past"
"295",1,"RCP85","Late","shrub","GFDL-ESM2G",8.57868586,0.852552112997466,8.7364455,8.2814395,605.8136951,"past"
"296",1,"RCP85","Late","shrub","GFDL-ESM2M",8.29274751,0.97627635658296,8.203163,7.86998168,521.23420074,"past"
"297",1,"RCP85","Late","shrub","HadGEM2-CC365",6.78575783,0.554720836162688,6.821111,11.00004781,417.5960998,"past"
"298",1,"RCP85","Late","shrub","HadGEM2-ES365",6.71958119,0.782275117029946,6.6561405,10.89791449,443.89959931,"past"
"299",1,"RCP85","Late","shrub","inmcm4",8.43812132,1.2131440071025,8.312309,8.12092771,410.22079979,"past"
"300",1,"RCP85","Late","shrub","IPSL-CM5A-LR",7.0773329,0.634423979080674,7.1595095,10.34211404,418.84449889,"past"
"301",1,"RCP85","Late","shrub","IPSL-CM5A-MR",6.43211574,0.740455964023555,6.586693,10.57631771,368.14739873,"past"
"302",1,"RCP85","Late","shrub","MIROC-ESM",6.98698315,0.913117754490905,7.150223,11.8103593,528.79670038,"past"
"303",1,"RCP85","Late","shrub","MIROC-ESM-CHEM",6.81761251,0.664041816668114,6.8843855,12.22145227,505.7525009,"past"
"304",1,"RCP85","Late","shrub","MIROC5",6.619007,0.533221120110995,6.5963505,10.06941393,503.5831998,"past"
"305",1,"RCP85","Late","shrub","MRI-CGCM3",8.65229984,1.14433684222077,8.711615,7.44341637,498.49060054,"past"
"306",1,"RCP85","Late","shrub","NorESM1-M",9.16463201,1.0130276087343,8.9432145,9.2357286,521.00860048,"past"
"307",1,"RCP85","Mid","a.forb","bcc-csm1-1",6.640553055,0.128119036636473,6.6322395,6.53164138,417.95810026,"past"
"308",1,"RCP85","Mid","a.forb","CanESM2",4.152348185,0.145471009727677,4.13342125,7.25540164,492.98030094,"past"
"309",1,"RCP85","Mid","a.forb","CCSM4",6.46587744,0.175841723403391,6.48375375,7.19698985,413.66929963,"past"
"310",1,"RCP85","Mid","a.forb","CNRM-CM5",6.286502365,0.166964525049264,6.25671925,6.26481226,480.72649934,"past"
"311",1,"RCP85","Mid","a.forb","CSIRO-Mk3-6-0",5.930002215,0.0877458949553095,5.929286,6.13788108,463.7890991,"past"
"312",1,"RCP85","Mid","a.forb","GFDL-ESM2G",6.608811925,0.194524647500907,6.65932,5.68301777,510.41789887,"past"
"313",1,"RCP85","Mid","a.forb","GFDL-ESM2M",6.440743945,0.138593694076494,6.4393625,5.60530862,487.25630034,"past"
"314",1,"RCP85","Mid","a.forb","HadGEM2-CC365",6.475313345,0.135101957485059,6.50967475,6.96525547,436.68680028,"past"
"315",1,"RCP85","Mid","a.forb","HadGEM2-ES365",5.785407195,0.136524266221113,5.80021525,7.31558835,435.02489992,"past"
"316",1,"RCP85","Mid","a.forb","inmcm4",6.450076175,0.183736186771601,6.4149145,5.80305303,400.15849943,"past"
"317",1,"RCP85","Mid","a.forb","IPSL-CM5A-LR",6.31139136,0.184209706648357,6.29841225,6.73654756,442.11120112,"past"
"318",1,"RCP85","Mid","a.forb","IPSL-CM5A-MR",5.772527575,0.146732605943307,5.73513325,7.22132776,431.03080045,"past"
"319",1,"RCP85","Mid","a.forb","MIROC-ESM",5.94708266,0.197214167401753,5.89827975,7.7807029,532.87970036,"past"
"320",1,"RCP85","Mid","a.forb","MIROC-ESM-CHEM",6.00693989,0.175490415363001,6.0241315,8.05316299,492.48110103,"past"
"321",1,"RCP85","Mid","a.forb","MIROC5",5.9786686,0.160393194824677,5.96557225,7.30803828,468.02179928,"past"
"322",1,"RCP85","Mid","a.forb","MRI-CGCM3",6.12882314,0.147150342695467,6.131093,5.41437161,483.53840056,"past"
"323",1,"RCP85","Mid","a.forb","NorESM1-M",5.929799885,0.168020726574852,5.9557295,6.72885786,439.88860044,"past"
"324",1,"RCP85","Mid","p.cool.grass","bcc-csm1-1",72.91470717,6.1853996819516,72.9577565,6.53164138,417.95810026,"past"
"325",1,"RCP85","Mid","p.cool.grass","CanESM2",74.90143652,4.00148429886677,75.5338405,7.25540164,492.98030094,"past"
"326",1,"RCP85","Mid","p.cool.grass","CCSM4",69.67453732,4.38484993491268,69.5408745,7.19698985,413.66929963,"past"
"327",1,"RCP85","Mid","p.cool.grass","CNRM-CM5",72.80814619,3.1926188604026,72.747692,6.26481226,480.72649934,"past"
"328",1,"RCP85","Mid","p.cool.grass","CSIRO-Mk3-6-0",70.98151652,7.0241071491235,71.222454,6.13788108,463.7890991,"past"
"329",1,"RCP85","Mid","p.cool.grass","GFDL-ESM2G",67.08616448,6.35693158821832,65.387325,5.68301777,510.41789887,"past"
"330",1,"RCP85","Mid","p.cool.grass","GFDL-ESM2M",73.76933837,6.38875516848138,73.869732,5.60530862,487.25630034,"past"
"331",1,"RCP85","Mid","p.cool.grass","HadGEM2-CC365",68.28131766,5.71724965100926,67.1222,6.96525547,436.68680028,"past"
"332",1,"RCP85","Mid","p.cool.grass","HadGEM2-ES365",71.79894232,5.50284005049865,71.271305,7.31558835,435.02489992,"past"
"333",1,"RCP85","Mid","p.cool.grass","inmcm4",69.96272396,7.25457694167524,69.7640875,5.80305303,400.15849943,"past"
"334",1,"RCP85","Mid","p.cool.grass","IPSL-CM5A-LR",68.20265245,6.09073693156776,67.5206375,6.73654756,442.11120112,"past"
"335",1,"RCP85","Mid","p.cool.grass","IPSL-CM5A-MR",71.66445591,4.77540261764762,71.813534,7.22132776,431.03080045,"past"
"336",1,"RCP85","Mid","p.cool.grass","MIROC-ESM",70.75788016,7.17106426643213,72.5847855,7.7807029,532.87970036,"past"
"337",1,"RCP85","Mid","p.cool.grass","MIROC-ESM-CHEM",73.6948717,3.58713155821778,73.683014,8.05316299,492.48110103,"past"
"338",1,"RCP85","Mid","p.cool.grass","MIROC5",70.9067697,2.82093396770301,70.9628335,7.30803828,468.02179928,"past"
"339",1,"RCP85","Mid","p.cool.grass","MRI-CGCM3",68.56330346,6.92686672646331,67.1773875,5.41437161,483.53840056,"past"
"340",1,"RCP85","Mid","p.cool.grass","NorESM1-M",68.8236353,5.95649315084499,68.0537685,6.72885786,439.88860044,"past"
"341",1,"RCP85","Mid","p.forb","bcc-csm1-1",18.9042258,1.54986593402449,18.87023325,6.53164138,417.95810026,"past"
"342",1,"RCP85","Mid","p.forb","CanESM2",19.004275005,1.33144115830462,18.99110475,7.25540164,492.98030094,"past"
"343",1,"RCP85","Mid","p.forb","CCSM4",18.5661675,1.56944808371321,18.51051275,7.19698985,413.66929963,"past"
"344",1,"RCP85","Mid","p.forb","CNRM-CM5",17.9585441,1.51781990279632,17.77247475,6.26481226,480.72649934,"past"
"345",1,"RCP85","Mid","p.forb","CSIRO-Mk3-6-0",18.104028365,1.48606722183479,17.9851335,6.13788108,463.7890991,"past"
"346",1,"RCP85","Mid","p.forb","GFDL-ESM2G",18.917838095,1.39116231235637,18.81678725,5.68301777,510.41789887,"past"
"347",1,"RCP85","Mid","p.forb","GFDL-ESM2M",19.208328965,1.52758597848109,19.214112,5.60530862,487.25630034,"past"
"348",1,"RCP85","Mid","p.forb","HadGEM2-CC365",18.940444825,1.20504368074172,18.85994275,6.96525547,436.68680028,"past"
"349",1,"RCP85","Mid","p.forb","HadGEM2-ES365",19.050049035,1.28289371781559,19.07601675,7.31558835,435.02489992,"past"
"350",1,"RCP85","Mid","p.forb","inmcm4",18.83543851,1.22377445036665,18.76769275,5.80305303,400.15849943,"past"
"351",1,"RCP85","Mid","p.forb","IPSL-CM5A-LR",19.08985529,1.55545109145214,19.2362755,6.73654756,442.11120112,"past"
"352",1,"RCP85","Mid","p.forb","IPSL-CM5A-MR",18.926841035,1.62690519906091,18.97340075,7.22132776,431.03080045,"past"
"353",1,"RCP85","Mid","p.forb","MIROC-ESM",19.478351505,1.48545597741586,19.72421925,7.7807029,532.87970036,"past"
"354",1,"RCP85","Mid","p.forb","MIROC-ESM-CHEM",17.843589175,1.51926424172458,17.660737,8.05316299,492.48110103,"past"
"355",1,"RCP85","Mid","p.forb","MIROC5",18.937357805,1.18470147519915,18.76306475,7.30803828,468.02179928,"past"
"356",1,"RCP85","Mid","p.forb","MRI-CGCM3",18.11474739,1.52207510255401,18.22282125,5.41437161,483.53840056,"past"
"357",1,"RCP85","Mid","p.forb","NorESM1-M",18.71886354,1.46916668029318,18.64531175,6.72885786,439.88860044,"past"
"358",1,"RCP85","Mid","p.warm.grass","bcc-csm1-1",40.3036498,3.36508769352295,39.771595,6.53164138,417.95810026,"past"
"359",1,"RCP85","Mid","p.warm.grass","CanESM2",45.75246644,3.82164366157591,45.2444135,7.25540164,492.98030094,"past"
"360",1,"RCP85","Mid","p.warm.grass","CCSM4",40.86155577,2.77321331108673,41.359465,7.19698985,413.66929963,"past"
"361",1,"RCP85","Mid","p.warm.grass","CNRM-CM5",42.53657128,2.95680127152522,42.0757295,6.26481226,480.72649934,"past"
"362",1,"RCP85","Mid","p.warm.grass","CSIRO-Mk3-6-0",43.46463429,2.90359916614252,42.7664335,6.13788108,463.7890991,"past"
"363",1,"RCP85","Mid","p.warm.grass","GFDL-ESM2G",45.89382331,3.97517636228865,47.0466825,5.68301777,510.41789887,"past"
"364",1,"RCP85","Mid","p.warm.grass","GFDL-ESM2M",44.10455544,3.3750093406191,44.3591615,5.60530862,487.25630034,"past"
"365",1,"RCP85","Mid","p.warm.grass","HadGEM2-CC365",41.93005062,2.39948528850362,42.382603,6.96525547,436.68680028,"past"
"366",1,"RCP85","Mid","p.warm.grass","HadGEM2-ES365",40.76495098,4.54163080580568,40.5467075,7.31558835,435.02489992,"past"
"367",1,"RCP85","Mid","p.warm.grass","inmcm4",39.59070315,2.82779698849267,40.447134,5.80305303,400.15849943,"past"
"368",1,"RCP85","Mid","p.warm.grass","IPSL-CM5A-LR",44.67367672,2.9548681450262,45.0550615,6.73654756,442.11120112,"past"
"369",1,"RCP85","Mid","p.warm.grass","IPSL-CM5A-MR",42.28542611,3.21756083412922,42.34058,7.22132776,431.03080045,"past"
"370",1,"RCP85","Mid","p.warm.grass","MIROC-ESM",41.72055351,4.37421525852208,41.0959665,7.7807029,532.87970036,"past"
"371",1,"RCP85","Mid","p.warm.grass","MIROC-ESM-CHEM",40.23565025,2.78312485535793,39.708443,8.05316299,492.48110103,"past"
"372",1,"RCP85","Mid","p.warm.grass","MIROC5",42.25915962,3.59312298475643,43.1093425,7.30803828,468.02179928,"past"
"373",1,"RCP85","Mid","p.warm.grass","MRI-CGCM3",41.69252596,3.45961226622303,40.9760685,5.41437161,483.53840056,"past"
"374",1,"RCP85","Mid","p.warm.grass","NorESM1-M",43.12979754,3.23426757498793,43.798855,6.72885786,439.88860044,"past"
"375",1,"RCP85","Mid","sagebrush","bcc-csm1-1",620.81348018,49.1557949286331,613.767914,6.53164138,417.95810026,"past"
"376",1,"RCP85","Mid","sagebrush","CanESM2",774.14284731,83.2513322982158,758.771698,7.25540164,492.98030094,"past"
"377",1,"RCP85","Mid","sagebrush","CCSM4",633.15465397,62.4578997188501,635.7647705,7.19698985,413.66929963,"past"
"378",1,"RCP85","Mid","sagebrush","CNRM-CM5",787.10594666,52.4983075228764,802.597412,6.26481226,480.72649934,"past"
"379",1,"RCP85","Mid","sagebrush","CSIRO-Mk3-6-0",740.08203123,37.435124847338,737.675995,6.13788108,463.7890991,"past"
"380",1,"RCP85","Mid","sagebrush","GFDL-ESM2G",788.76301942,54.4781649655542,786.1618045,5.68301777,510.41789887,"past"
"381",1,"RCP85","Mid","sagebrush","GFDL-ESM2M",746.2707874,50.825506676368,744.785034,5.60530862,487.25630034,"past"
